S.No,Province/State,Country,Date,Confirmed,Deaths,Recovered
21904,,Malawi,13-04-2020,16,2,0
21905,Falkland Islands (Malvinas),United Kingdom,13-04-2020,5,0,1
21906,Saint Pierre and Miquelon,France,13-04-2020,1,0,0
21907,,South Sudan,13-04-2020,4,0,0
21908,,Western Sahara,13-04-2020,6,0,0
21909,,Sao Tome and Principe,13-04-2020,4,0,0
21910,,Yemen,13-04-2020,1,0,0
21911,,Comoros,13-04-2020,0,0,0
21912,,Tajikistan,13-04-2020,0,0,0
21913,,Afghanistan,14-04-2020,714,23,40
21914,,Albania,14-04-2020,475,24,248
21915,,Algeria,14-04-2020,2070,326,691
21916,,Andorra,14-04-2020,659,31,128
21917,,Angola,14-04-2020,19,2,5
21918,,Antigua and Barbuda,14-04-2020,23,2,3
21919,,Argentina,14-04-2020,2277,102,559
21920,,Armenia,14-04-2020,1067,16,265
21921,Australian Capital Territory,Australia,14-04-2020,103,2,72
21922,New South Wales,Australia,14-04-2020,2870,25,4
21923,Northern Territory,Australia,14-04-2020,28,0,6
21924,Queensland,Australia,14-04-2020,998,5,442
21925,South Australia,Australia,14-04-2020,433,4,240
21926,Tasmania,Australia,14-04-2020,165,6,53
21927,Victoria,Australia,14-04-2020,1291,14,1118
21928,Western Australia,Australia,14-04-2020,527,6,251
21929,,Austria,14-04-2020,14226,384,7633
21930,,Azerbaijan,14-04-2020,1197,13,351
21931,,Bahamas,14-04-2020,49,8,6
21932,,Bahrain,14-04-2020,1528,7,645
21933,,Bangladesh,14-04-2020,1012,46,42
21934,,Barbados,14-04-2020,72,4,13
21935,,Belarus,14-04-2020,3281,33,203
21936,,Belgium,14-04-2020,31119,4157,6868
21937,,Benin,14-04-2020,35,1,18
21938,,Bhutan,14-04-2020,5,0,2
21939,,Bolivia,14-04-2020,354,28,6
21940,,Bosnia and Herzegovina,14-04-2020,1083,40,236
21941,,Brazil,14-04-2020,25262,1532,3046
21942,,Brunei,14-04-2020,136,1,107
21943,,Bulgaria,14-04-2020,713,35,81
21944,,Burkina Faso,14-04-2020,528,30,177
21945,,Cabo Verde,14-04-2020,11,1,1
21946,,Cambodia,14-04-2020,122,0,91
21947,,Cameroon,14-04-2020,848,14,130
21948,Alberta,Canada,14-04-2020,1870,48,0
21949,British Columbia,Canada,14-04-2020,1490,69,0
21950,Grand Princess,Canada,14-04-2020,13,0,0
21951,Manitoba,Canada,14-04-2020,246,4,0
21952,New Brunswick,Canada,14-04-2020,116,0,0
21953,Newfoundland and Labrador,Canada,14-04-2020,244,3,0
21954,Nova Scotia,Canada,14-04-2020,517,3,0
21955,Ontario,Canada,14-04-2020,7953,334,0
21956,Prince Edward Island,Canada,14-04-2020,25,0,0
21957,Quebec,Canada,14-04-2020,14248,435,0
21958,Saskatchewan,Canada,14-04-2020,300,4,0
21959,,Central African Republic,14-04-2020,11,0,4
21960,,Chad,14-04-2020,23,0,2
21961,,Chile,14-04-2020,7917,92,2646
21962,Anhui,China,14-04-2020,991,6,984
21963,Beijing,China,14-04-2020,589,8,491
21964,Chongqing,China,14-04-2020,579,6,570
21965,Fujian,China,14-04-2020,353,1,329
21966,Gansu,China,14-04-2020,139,2,136
21967,Guangdong,China,14-04-2020,1564,8,1458
21968,Guangxi,China,14-04-2020,254,2,252
21969,Guizhou,China,14-04-2020,146,2,144
21970,Hainan,China,14-04-2020,168,6,162
21971,Hebei,China,14-04-2020,327,6,314
21972,Heilongjiang,China,14-04-2020,819,13,470
21973,Henan,China,14-04-2020,1276,22,1254
21974,Hong Kong,China,14-04-2020,1012,4,434
21975,Hubei,China,14-04-2020,67803,3221,64363
21976,Hunan,China,14-04-2020,1019,4,1014
21977,Inner Mongolia,China,14-04-2020,190,1,91
21978,Jiangsu,China,14-04-2020,653,0,641
21979,Jiangxi,China,14-04-2020,937,1,936
21980,Jilin,China,14-04-2020,100,1,96
21981,Liaoning,China,14-04-2020,145,2,138
21982,Macau,China,14-04-2020,45,0,13
21983,Ningxia,China,14-04-2020,75,0,75
21984,Qinghai,China,14-04-2020,18,0,18
21985,Shaanxi,China,14-04-2020,256,3,248
21986,Shandong,China,14-04-2020,784,7,759
21987,Shanghai,China,14-04-2020,618,7,468
21988,Shanxi,China,14-04-2020,173,0,135
21989,Sichuan,China,14-04-2020,560,3,548
21990,Tianjin,China,14-04-2020,185,3,168
21991,Tibet,China,14-04-2020,1,0,1
21992,Xinjiang,China,14-04-2020,76,3,73
21993,Yunnan,China,14-04-2020,184,2,175
21994,Zhejiang,China,14-04-2020,1267,1,1242
21995,,Colombia,14-04-2020,2979,127,354
21996,,Congo (Brazzaville),14-04-2020,60,5,5
21997,,Congo (Kinshasa),14-04-2020,241,20,20
21998,,Costa Rica,14-04-2020,618,3,66
21999,,Cote d'Ivoire,14-04-2020,638,6,114
22000,,Croatia,14-04-2020,1704,31,415
22001,,Diamond Princess,14-04-2020,712,12,639
22002,,Cuba,14-04-2020,766,21,132
22003,,Cyprus,14-04-2020,695,12,65
22004,,Czechia,14-04-2020,6111,161,642
22005,Faroe Islands,Denmark,14-04-2020,184,0,163
22006,Greenland,Denmark,14-04-2020,11,0,11
22007,,Denmark,14-04-2020,6511,299,2515
22008,,Djibouti,14-04-2020,363,2,53
22009,,Dominican Republic,14-04-2020,3286,183,162
22010,,Ecuador,14-04-2020,7603,369,696
22011,,Egypt,14-04-2020,2350,178,589
22012,,El Salvador,14-04-2020,149,6,25
22013,,Equatorial Guinea,14-04-2020,41,0,4
22014,,Eritrea,14-04-2020,34,0,0
22015,,Estonia,14-04-2020,1373,31,115
22016,,Eswatini,14-04-2020,15,0,8
22017,,Ethiopia,14-04-2020,82,3,14
22018,,Fiji,14-04-2020,16,0,0
22019,,Finland,14-04-2020,3161,64,300
22020,French Guiana,France,14-04-2020,86,0,51
22021,French Polynesia,France,14-04-2020,55,0,0
22022,Guadeloupe,France,14-04-2020,145,8,67
22023,Mayotte,France,14-04-2020,217,3,69
22024,New Caledonia,France,14-04-2020,18,0,1
22025,Reunion,France,14-04-2020,391,0,40
22026,Saint Barthelemy,France,14-04-2020,6,0,4
22027,St Martin,France,14-04-2020,32,2,11
22028,Martinique,France,14-04-2020,157,6,50
22029,,France,14-04-2020,129257,15712,28512
22030,,Gabon,14-04-2020,57,1,1
22031,,Gambia,14-04-2020,9,1,2
22032,,Georgia,14-04-2020,300,3,69
22033,,Germany,14-04-2020,131359,3294,68200
22034,,Ghana,14-04-2020,636,8,17
22035,,Greece,14-04-2020,2170,101,269
22036,,Guatemala,14-04-2020,167,5,19
22037,,Guinea,14-04-2020,363,0,31
22038,,Guyana,14-04-2020,47,6,8
22039,,Haiti,14-04-2020,40,3,0
22040,,Holy See,14-04-2020,8,0,2
22041,,Honduras,14-04-2020,407,26,7
22042,,Hungary,14-04-2020,1512,122,122
22043,,Iceland,14-04-2020,1720,8,989
22044,,India,14-04-2020,11487,393,1359
22045,,Indonesia,14-04-2020,4839,459,426
22046,,Iran,14-04-2020,74877,4683,48129
22047,,Iraq,14-04-2020,1400,78,766
22048,,Ireland,14-04-2020,11479,406,25
22049,,Israel,14-04-2020,12046,123,2195
22050,,Italy,14-04-2020,162488,21067,37130
22051,,Jamaica,14-04-2020,73,4,19
22052,,Japan,14-04-2020,7645,143,799
22053,,Jordan,14-04-2020,397,7,235
22054,,Kazakhstan,14-04-2020,1232,14,203
22055,,Kenya,14-04-2020,216,9,41
22056,,South Korea,14-04-2020,10564,222,7534
22057,,Kuwait,14-04-2020,1355,3,176
22058,,Kyrgyzstan,14-04-2020,430,5,71
22059,,Latvia,14-04-2020,657,5,16
22060,,Lebanon,14-04-2020,641,21,80
22061,,Liberia,14-04-2020,59,6,4
22062,,Liechtenstein,14-04-2020,79,1,55
22063,,Lithuania,14-04-2020,1070,29,101
22064,,Luxembourg,14-04-2020,3307,67,500
22065,,Madagascar,14-04-2020,108,0,23
22066,,Malaysia,14-04-2020,4987,82,2478
22067,,Maldives,14-04-2020,20,0,16
22068,,Malta,14-04-2020,393,3,44
22069,,Mauritania,14-04-2020,7,1,2
22070,,Mauritius,14-04-2020,324,9,51
22071,,Mexico,14-04-2020,5399,406,1964
22072,,Moldova,14-04-2020,1934,40,134
22073,,Monaco,14-04-2020,93,1,6
22074,,Mongolia,14-04-2020,30,0,5
22075,,Montenegro,14-04-2020,283,4,46
22076,,Morocco,14-04-2020,1888,126,217
22077,,Namibia,14-04-2020,16,0,3
22078,,Nepal,14-04-2020,16,0,1
22079,Aruba,Netherlands,14-04-2020,92,0,32
22080,Curacao,Netherlands,14-04-2020,14,1,10
22081,Sint Maarten,Netherlands,14-04-2020,52,9,5
22082,,Netherlands,14-04-2020,27419,2945,250
22083,,New Zealand,14-04-2020,1366,9,628
22084,,Nicaragua,14-04-2020,9,1,4
22085,,Niger,14-04-2020,570,14,90
22086,,Nigeria,14-04-2020,373,11,99
22087,,North Macedonia,14-04-2020,908,44,86
22088,,Norway,14-04-2020,6623,139,32
22089,,Oman,14-04-2020,813,4,130
22090,,Pakistan,14-04-2020,5837,96,1378
22091,,Panama,14-04-2020,3472,94,61
22092,,Papua New Guinea,14-04-2020,2,0,0
22093,,Paraguay,14-04-2020,159,7,22
22094,,Peru,14-04-2020,10303,230,2869
22095,,Philippines,14-04-2020,5223,335,295
22096,,Poland,14-04-2020,7202,263,618
22097,,Portugal,14-04-2020,17448,567,347
22098,,Qatar,14-04-2020,3428,7,373
22099,,Romania,14-04-2020,6879,351,1051
22100,,Russia,14-04-2020,21102,170,1694
22101,,Rwanda,14-04-2020,134,0,49
22102,,Saint Lucia,14-04-2020,15,0,11
22103,,Saint Vincent and the Grenadines,14-04-2020,12,0,1
22104,,San Marino,14-04-2020,371,36,53
22105,,Saudi Arabia,14-04-2020,5369,73,889
22106,,Senegal,14-04-2020,299,2,183
22107,,Serbia,14-04-2020,4465,94,0
22108,,Seychelles,14-04-2020,11,0,0
22109,,Singapore,14-04-2020,3252,10,611
22110,,Slovakia,14-04-2020,835,2,113
22111,,Slovenia,14-04-2020,1220,56,152
22112,,Somalia,14-04-2020,60,2,2
22113,,South Africa,14-04-2020,2415,27,410
22114,,Spain,14-04-2020,172541,18056,67504
22115,,Sri Lanka,14-04-2020,233,7,61
22116,,Sudan,14-04-2020,32,5,4
22117,,Suriname,14-04-2020,10,1,6
22118,,Sweden,14-04-2020,11445,1033,381
22119,,Switzerland,14-04-2020,25936,1174,13700
22120,,Taiwan*,14-04-2020,393,6,124
22121,,Tanzania,14-04-2020,53,3,7
22122,,Thailand,14-04-2020,2613,41,1405
22123,,Togo,14-04-2020,77,3,32
22124,,Trinidad and Tobago,14-04-2020,113,8,17
22125,,Tunisia,14-04-2020,747,34,43
22126,,Turkey,14-04-2020,65111,1403,4799
22127,,Uganda,14-04-2020,55,0,8
22128,,Ukraine,14-04-2020,3372,98,119
22129,,United Arab Emirates,14-04-2020,4933,28,933
22130,Bermuda,United Kingdom,14-04-2020,57,5,30
22131,Cayman Islands,United Kingdom,14-04-2020,54,1,6
22132,Channel Islands,United Kingdom,14-04-2020,440,13,48
22133,Gibraltar,United Kingdom,14-04-2020,129,0,93
22134,Isle of Man,United Kingdom,14-04-2020,254,2,141
22135,Montserrat,United Kingdom,14-04-2020,11,0,1
22136,,United Kingdom,14-04-2020,93873,14073,0
22137,,Uruguay,14-04-2020,492,8,260
22138,,US,14-04-2020,607670,30262,47763
22139,,Uzbekistan,14-04-2020,1165,4,99
22140,,Venezuela,14-04-2020,189,9,110
22141,,Vietnam,14-04-2020,266,0,169
22142,,Zambia,14-04-2020,45,2,30
22143,,Zimbabwe,14-04-2020,17,3,0
22144,Diamond Princess,Canada,14-04-2020,0,1,0
22145,,Dominica,14-04-2020,16,0,8
22146,,Grenada,14-04-2020,14,0,0
22147,,Mozambique,14-04-2020,28,0,0
22148,,Syria,14-04-2020,29,2,0
22149,,Timor-Leste,14-04-2020,6,0,0
22150,,Belize,14-04-2020,18,2,0
22151,,Laos,14-04-2020,19,0,1
22152,,Libya,14-04-2020,35,1,9
22153,,West Bank and Gaza,14-04-2020,284,2,62
22154,,Guinea-Bissau,14-04-2020,38,0,0
22155,,Mali,14-04-2020,144,13,34
22156,,Saint Kitts and Nevis,14-04-2020,14,0,0
22157,Northwest Territories,Canada,14-04-2020,5,0,0
22158,Yukon,Canada,14-04-2020,8,0,0
22159,,Kosovo,14-04-2020,387,8,66
22160,,Burma,14-04-2020,63,4,2
22161,Anguilla,United Kingdom,14-04-2020,3,0,1
22162,British Virgin Islands,United Kingdom,14-04-2020,3,0,2
22163,Turks and Caicos Islands,United Kingdom,14-04-2020,10,1,0
22164,,MS Zaandam,14-04-2020,9,2,0
22165,,Botswana,14-04-2020,13,1,0
22166,,Burundi,14-04-2020,5,1,0
22167,,Sierra Leone,14-04-2020,11,0,0
22168,,Malawi,14-04-2020,16,2,0
22169,Falkland Islands (Malvinas),United Kingdom,14-04-2020,11,0,1
22170,Saint Pierre and Miquelon,France,14-04-2020,1,0,0
22171,,South Sudan,14-04-2020,4,0,0
22172,,Western Sahara,14-04-2020,6,0,0
22173,,Sao Tome and Principe,14-04-2020,4,0,0
22174,,Yemen,14-04-2020,1,0,0
22175,,Comoros,14-04-2020,0,0,0
22176,,Tajikistan,14-04-2020,0,0,0
22177,,Afghanistan,15-04-2020,784,25,43
22178,,Albania,15-04-2020,494,25,251
22179,,Algeria,15-04-2020,2160,336,708
22180,,Andorra,15-04-2020,673,33,169
22181,,Angola,15-04-2020,19,2,5
22182,,Antigua and Barbuda,15-04-2020,23,2,3
22183,,Argentina,15-04-2020,2443,111,596
22184,,Armenia,15-04-2020,1111,17,297
22185,Australian Capital Territory,Australia,15-04-2020,103,3,72
22186,New South Wales,Australia,15-04-2020,2886,25,4
22187,Northern Territory,Australia,15-04-2020,28,0,6
22188,Queensland,Australia,15-04-2020,999,5,442
22189,South Australia,Australia,15-04-2020,433,4,240
22190,Tasmania,Australia,15-04-2020,165,6,53
22191,Victoria,Australia,15-04-2020,1299,14,1118
22192,Western Australia,Australia,15-04-2020,527,6,251
22193,,Austria,15-04-2020,14336,393,8098
22194,,Azerbaijan,15-04-2020,1253,13,404
22195,,Bahamas,15-04-2020,49,8,6
22196,,Bahrain,15-04-2020,1671,7,663
22197,,Bangladesh,15-04-2020,1231,50,49
22198,,Barbados,15-04-2020,73,5,15
22199,,Belarus,15-04-2020,3728,36,203
22200,,Belgium,15-04-2020,33573,4440,7107
22201,,Benin,15-04-2020,35,1,18
22202,,Bhutan,15-04-2020,5,0,2
22203,,Bolivia,15-04-2020,397,28,7
22204,,Bosnia and Herzegovina,15-04-2020,1110,41,253
22205,,Brazil,15-04-2020,28320,1736,14026
22206,,Brunei,15-04-2020,136,1,108
22207,,Bulgaria,15-04-2020,747,36,105
22208,,Burkina Faso,15-04-2020,542,32,226
22209,,Cabo Verde,15-04-2020,56,1,1
22210,,Cambodia,15-04-2020,122,0,96
22211,,Cameroon,15-04-2020,848,17,165
22212,Alberta,Canada,15-04-2020,1870,48,0
22213,British Columbia,Canada,15-04-2020,1517,72,0
22214,Grand Princess,Canada,15-04-2020,13,0,0
22215,Manitoba,Canada,15-04-2020,246,5,0
22216,New Brunswick,Canada,15-04-2020,117,0,0
22217,Newfoundland and Labrador,Canada,15-04-2020,247,3,0
22218,Nova Scotia,Canada,15-04-2020,549,3,0
22219,Ontario,Canada,15-04-2020,8447,385,0
22220,Prince Edward Island,Canada,15-04-2020,26,0,0
22221,Quebec,Canada,15-04-2020,14860,487,0
22222,Saskatchewan,Canada,15-04-2020,304,4,0
22223,,Central African Republic,15-04-2020,12,0,4
22224,,Chad,15-04-2020,23,0,2
22225,,Chile,15-04-2020,8273,94,2937
22226,Anhui,China,15-04-2020,991,6,984
22227,Beijing,China,15-04-2020,590,8,495
22228,Chongqing,China,15-04-2020,579,6,570
22229,Fujian,China,15-04-2020,353,1,331
22230,Gansu,China,15-04-2020,139,2,136
22231,Guangdong,China,15-04-2020,1566,8,1462
22232,Guangxi,China,15-04-2020,254,2,252
22233,Guizhou,China,15-04-2020,146,2,144
22234,Hainan,China,15-04-2020,168,6,162
22235,Hebei,China,15-04-2020,327,6,314
22236,Heilongjiang,China,15-04-2020,841,13,470
22237,Henan,China,15-04-2020,1276,22,1254
22238,Hong Kong,China,15-04-2020,1017,4,459
22239,Hubei,China,15-04-2020,67803,3222,64402
22240,Hunan,China,15-04-2020,1019,4,1014
22241,Inner Mongolia,China,15-04-2020,190,1,94
22242,Jiangsu,China,15-04-2020,653,0,642
22243,Jiangxi,China,15-04-2020,937,1,936
22244,Jilin,China,15-04-2020,102,1,96
22245,Liaoning,China,15-04-2020,145,2,138
22246,Macau,China,15-04-2020,45,0,16
22247,Ningxia,China,15-04-2020,75,0,75
22248,Qinghai,China,15-04-2020,18,0,18
22249,Shaanxi,China,15-04-2020,256,3,251
22250,Shandong,China,15-04-2020,784,7,761
22251,Shanghai,China,15-04-2020,622,7,485
22252,Shanxi,China,15-04-2020,186,0,135
22253,Sichuan,China,15-04-2020,560,3,550
22254,Tianjin,China,15-04-2020,185,3,171
22255,Tibet,China,15-04-2020,1,0,1
22256,Xinjiang,China,15-04-2020,76,3,73
22257,Yunnan,China,15-04-2020,184,2,176
22258,Zhejiang,China,15-04-2020,1268,1,1244
22259,,Colombia,15-04-2020,3105,131,452
22260,,Congo (Brazzaville),15-04-2020,117,5,11
22261,,Congo (Kinshasa),15-04-2020,254,21,21
22262,,Costa Rica,15-04-2020,626,4,67
22263,,Cote d'Ivoire,15-04-2020,638,6,114
22264,,Croatia,15-04-2020,1741,33,473
22265,,Diamond Princess,15-04-2020,712,12,639
22266,,Cuba,15-04-2020,814,24,151
22267,,Cyprus,15-04-2020,715,12,65
22268,,Czechia,15-04-2020,6216,166,819
22269,Faroe Islands,Denmark,15-04-2020,184,0,166
22270,Greenland,Denmark,15-04-2020,11,0,11
22271,,Denmark,15-04-2020,6681,309,2748
22272,,Djibouti,15-04-2020,435,2,71
22273,,Dominican Republic,15-04-2020,3614,189,208
22274,,Ecuador,15-04-2020,7858,388,780
22275,,Egypt,15-04-2020,2505,183,589
22276,,El Salvador,15-04-2020,159,6,30
22277,,Equatorial Guinea,15-04-2020,51,0,4
22278,,Eritrea,15-04-2020,35,0,0
22279,,Estonia,15-04-2020,1400,35,117
22280,,Eswatini,15-04-2020,15,0,8
22281,,Ethiopia,15-04-2020,85,3,15
22282,,Fiji,15-04-2020,16,0,0
22283,,Finland,15-04-2020,3237,72,300
22284,French Guiana,France,15-04-2020,86,0,51
22285,French Polynesia,France,15-04-2020,55,0,0
22286,Guadeloupe,France,15-04-2020,145,8,67
22287,Mayotte,France,15-04-2020,217,3,69
22288,New Caledonia,France,15-04-2020,18,0,1
22289,Reunion,France,15-04-2020,391,0,237
22290,Saint Barthelemy,France,15-04-2020,6,0,4
22291,St Martin,France,15-04-2020,35,2,13
22292,Martinique,France,15-04-2020,158,8,73
22293,,France,15-04-2020,132473,17148,30440
22294,,Gabon,15-04-2020,80,1,4
22295,,Gambia,15-04-2020,9,1,2
22296,,Georgia,15-04-2020,306,3,71
22297,,Germany,15-04-2020,134753,3804,72600
22298,,Ghana,15-04-2020,636,8,17
22299,,Greece,15-04-2020,2192,102,269
22300,,Guatemala,15-04-2020,180,5,19
22301,,Guinea,15-04-2020,404,1,31
22302,,Guyana,15-04-2020,55,6,8
22303,,Haiti,15-04-2020,41,3,0
22304,,Holy See,15-04-2020,8,0,2
22305,,Honduras,15-04-2020,419,31,9
22306,,Hungary,15-04-2020,1579,134,192
22307,,Iceland,15-04-2020,1727,8,1077
22308,,India,15-04-2020,12322,405,1432
22309,,Indonesia,15-04-2020,5136,469,446
22310,,Iran,15-04-2020,76389,4777,49933
22311,,Iraq,15-04-2020,1415,79,812
22312,,Ireland,15-04-2020,12547,444,77
22313,,Israel,15-04-2020,12501,130,2563
22314,,Italy,15-04-2020,165155,21645,38092
22315,,Jamaica,15-04-2020,125,5,21
22316,,Japan,15-04-2020,8100,146,853
22317,,Jordan,15-04-2020,401,7,250
22318,,Kazakhstan,15-04-2020,1295,16,240
22319,,Kenya,15-04-2020,225,10,53
22320,,South Korea,15-04-2020,10591,225,7616
22321,,Kuwait,15-04-2020,1405,3,206
22322,,Kyrgyzstan,15-04-2020,449,5,78
22323,,Latvia,15-04-2020,666,5,44
22324,,Lebanon,15-04-2020,658,21,85
22325,,Liberia,15-04-2020,59,6,4
22326,,Liechtenstein,15-04-2020,79,1,55
22327,,Lithuania,15-04-2020,1091,30,138
22328,,Luxembourg,15-04-2020,3373,69,526
22329,,Madagascar,15-04-2020,110,0,29
22330,,Malaysia,15-04-2020,5072,83,2647
22331,,Maldives,15-04-2020,22,0,16
22332,,Malta,15-04-2020,399,3,44
22333,,Mauritania,15-04-2020,7,1,2
22334,,Mauritius,15-04-2020,324,9,65
22335,,Mexico,15-04-2020,5847,449,2125
22336,,Moldova,15-04-2020,2049,46,171
22337,,Monaco,15-04-2020,93,3,12
22338,,Mongolia,15-04-2020,30,0,5
22339,,Montenegro,15-04-2020,288,4,55
22340,,Morocco,15-04-2020,2024,127,229
22341,,Namibia,15-04-2020,16,0,3
22342,,Nepal,15-04-2020,16,0,1
22343,Aruba,Netherlands,15-04-2020,93,1,39
22344,Curacao,Netherlands,15-04-2020,14,1,10
22345,Sint Maarten,Netherlands,15-04-2020,53,9,5
22346,,Netherlands,15-04-2020,28153,3134,250
22347,,New Zealand,15-04-2020,1386,9,728
22348,,Nicaragua,15-04-2020,9,1,4
22349,,Niger,15-04-2020,584,14,90
22350,,Nigeria,15-04-2020,407,12,128
22351,,North Macedonia,15-04-2020,974,45,98
22352,,Norway,15-04-2020,6740,150,32
22353,,Oman,15-04-2020,910,4,131
22354,,Pakistan,15-04-2020,6383,111,1446
22355,,Panama,15-04-2020,3574,95,72
22356,,Papua New Guinea,15-04-2020,2,0,0
22357,,Paraguay,15-04-2020,161,8,23
22358,,Peru,15-04-2020,11475,254,3108
22359,,Philippines,15-04-2020,5453,349,353
22360,,Poland,15-04-2020,7582,286,668
22361,,Portugal,15-04-2020,18091,599,383
22362,,Qatar,15-04-2020,3711,7,406
22363,,Romania,15-04-2020,7216,372,1217
22364,,Russia,15-04-2020,24490,198,1986
22365,,Rwanda,15-04-2020,136,0,54
22366,,Saint Lucia,15-04-2020,15,0,11
22367,,Saint Vincent and the Grenadines,15-04-2020,12,0,1
22368,,San Marino,15-04-2020,372,36,53
22369,,Saudi Arabia,15-04-2020,5862,79,931
22370,,Senegal,15-04-2020,314,2,190
22371,,Serbia,15-04-2020,4873,99,0
22372,,Seychelles,15-04-2020,11,0,0
22373,,Singapore,15-04-2020,3699,10,652
22374,,Slovakia,15-04-2020,863,6,151
22375,,Slovenia,15-04-2020,1248,61,165
22376,,Somalia,15-04-2020,80,5,2
22377,,South Africa,15-04-2020,2506,34,410
22378,,Spain,15-04-2020,177644,18708,70853
22379,,Sri Lanka,15-04-2020,238,7,63
22380,,Sudan,15-04-2020,32,5,4
22381,,Suriname,15-04-2020,10,1,6
22382,,Sweden,15-04-2020,11927,1203,381
22383,,Switzerland,15-04-2020,26336,1239,15400
22384,,Taiwan*,15-04-2020,395,6,124
22385,,Tanzania,15-04-2020,88,4,11
22386,,Thailand,15-04-2020,2643,43,1497
22387,,Togo,15-04-2020,81,3,35
22388,,Trinidad and Tobago,15-04-2020,114,8,19
22389,,Tunisia,15-04-2020,780,35,43
22390,,Turkey,15-04-2020,69392,1518,5674
22391,,Uganda,15-04-2020,55,0,12
22392,,Ukraine,15-04-2020,3764,108,143
22393,,United Arab Emirates,15-04-2020,5365,33,1034
22394,Bermuda,United Kingdom,15-04-2020,81,5,33
22395,Cayman Islands,United Kingdom,15-04-2020,54,1,6
22396,Channel Islands,United Kingdom,15-04-2020,447,15,69
22397,Gibraltar,United Kingdom,15-04-2020,131,0,104
22398,Isle of Man,United Kingdom,15-04-2020,256,4,151
22399,Montserrat,United Kingdom,15-04-2020,11,0,1
22400,,United Kingdom,15-04-2020,98476,14915,0
22401,,Uruguay,15-04-2020,493,9,272
22402,,US,15-04-2020,636350,32734,52096
22403,,Uzbekistan,15-04-2020,1302,4,107
22404,,Venezuela,15-04-2020,197,9,111
22405,,Vietnam,15-04-2020,267,0,171
22406,,Zambia,15-04-2020,48,2,30
22407,,Zimbabwe,15-04-2020,23,3,1
22408,Diamond Princess,Canada,15-04-2020,0,1,0
22409,,Dominica,15-04-2020,16,0,8
22410,,Grenada,15-04-2020,14,0,0
22411,,Mozambique,15-04-2020,29,0,0
22412,,Syria,15-04-2020,33,2,0
22413,,Timor-Leste,15-04-2020,8,0,0
22414,,Belize,15-04-2020,18,2,0
22415,,Laos,15-04-2020,19,0,1
22416,,Libya,15-04-2020,48,1,9
22417,,West Bank and Gaza,15-04-2020,291,2,63
22418,,Guinea-Bissau,15-04-2020,43,0,0
22419,,Mali,15-04-2020,148,13,34
22420,,Saint Kitts and Nevis,15-04-2020,14,0,0
22421,Northwest Territories,Canada,15-04-2020,5,0,0
22422,Yukon,Canada,15-04-2020,8,0,0
22423,,Kosovo,15-04-2020,387,8,66
22424,,Burma,15-04-2020,74,4,2
22425,Anguilla,United Kingdom,15-04-2020,3,0,1
22426,British Virgin Islands,United Kingdom,15-04-2020,3,0,2
22427,Turks and Caicos Islands,United Kingdom,15-04-2020,10,1,0
22428,,MS Zaandam,15-04-2020,9,2,0
22429,,Botswana,15-04-2020,13,1,0
22430,,Burundi,15-04-2020,5,1,0
22431,,Sierra Leone,15-04-2020,13,0,0
22432,,Malawi,15-04-2020,16,2,0
22433,Falkland Islands (Malvinas),United Kingdom,15-04-2020,11,0,1
22434,Saint Pierre and Miquelon,France,15-04-2020,1,0,0
22435,,South Sudan,15-04-2020,4,0,0
22436,,Western Sahara,15-04-2020,6,0,0
22437,,Sao Tome and Principe,15-04-2020,4,0,0
22438,,Yemen,15-04-2020,1,0,0
22439,,Comoros,15-04-2020,0,0,0
22440,,Tajikistan,15-04-2020,0,0,0
22441,,Afghanistan,16-04-2020,840,30,54
22442,,Albania,16-04-2020,518,26,277
22443,,Algeria,16-04-2020,2268,348,783
22444,,Andorra,16-04-2020,673,33,169
22445,,Angola,16-04-2020,19,2,5
22446,,Antigua and Barbuda,16-04-2020,23,3,3
22447,,Argentina,16-04-2020,2571,115,631
22448,,Armenia,16-04-2020,1159,18,358
22449,Australian Capital Territory,Australia,16-04-2020,103,3,82
22450,New South Wales,Australia,16-04-2020,2897,25,4
22451,Northern Territory,Australia,16-04-2020,28,0,6
22452,Queensland,Australia,16-04-2020,1001,5,442
22453,South Australia,Australia,16-04-2020,433,4,279
22454,Tasmania,Australia,16-04-2020,169,6,67
22455,Victoria,Australia,16-04-2020,1299,14,1137
22456,Western Australia,Australia,16-04-2020,532,6,338
22457,,Austria,16-04-2020,14476,410,8986
22458,,Azerbaijan,16-04-2020,1283,15,460
22459,,Bahamas,16-04-2020,53,8,6
22460,,Bahrain,16-04-2020,1700,7,703
22461,,Bangladesh,16-04-2020,1572,60,49
22462,,Barbados,16-04-2020,75,5,15
22463,,Belarus,16-04-2020,4204,40,203
22464,,Belgium,16-04-2020,34809,4857,7562
22465,,Benin,16-04-2020,35,1,18
22466,,Bhutan,16-04-2020,5,0,2
22467,,Bolivia,16-04-2020,441,29,14
22468,,Bosnia and Herzegovina,16-04-2020,1167,43,277
22469,,Brazil,16-04-2020,30425,1924,14026
22470,,Brunei,16-04-2020,136,1,108
22471,,Bulgaria,16-04-2020,800,38,122
22472,,Burkina Faso,16-04-2020,546,32,257
22473,,Cabo Verde,16-04-2020,56,1,1
22474,,Cambodia,16-04-2020,122,0,98
22475,,Cameroon,16-04-2020,996,22,164
22476,Alberta,Canada,16-04-2020,1996,48,0
